Observatory;Data_year;agglomeration;Zone_calcul;Zone_complementaire;Type_habitat;epoque_construction_local;epoque_construction_homogene;anciennete_locataire_local;anciennete_locataire_homogene;nombre_pieces_local;nombre_pieces_homogene;loyer_1_decile;loyer_1_quartile;loyer_median;loyer_3_quartile;loyer_9_decile;loyer_moyen;loyer_mensuel_1_decile;loyer_mensuel_1_quartile;loyer_mensuel_median;loyer_mensuel_3_quartile;loyer_mensuel_9_decile;moyenne_loyer_mensuel;surface_moyenne;nombre_observations;nombre_logements;methodologie_production
B3300;2018;L3300;L3300.1.02;;;3. Entre 1971-1990;;1. Moins de 1 an;;;;9,9;11,1;13,1;15,6;20,4;12,7;400;425;500;650;800;556;44;89;;Estimation directe
B3300;2018;L3300;L3300.1.02;;;3. Entre 1971-1990;;2. 1 an et plus;;;;10,3;11,6;12,4;13,8;16,7;12,0;380;409;528;694;870;573;48;102;;Estimation directe
B3300;2018;L3300;L3300.1.02;;;4. Entre 1991-2005;;;;;;10,2;11,1;12,6;15,2;19,1;12,2;406;450;550;848;1187;718;59;182;3382;Estimation directe
B3300;2018;L3300;L3300.1.02;;;4. Entre 1991-2005;;;;Maison 1-3P;;;;;;;;;;;;;;;5;;Estimation directe
B3300;2018;L3300;L3300.1.02;;;4. Entre 1991-2005;;;;Ensemble 4P+;;;;;;;;;;;;;;;24;;Estimation directe
B3300;2018;L3300;L3300.1.02;;;4. Entre 1991-2005;;;;Maison 4P+;;;;;;;;;;;;;;;18;;Estimation directe
B3300;2018;L3300;L3300.1.02;;;4. Entre 1991-2005;;;;Appart 1P;;;;;;;;;;;;;;;38;;Estimation directe
B3300;2018;L3300;L3300.1.02;;;4. Entre 1991-2005;;;;Appart 2P;;11,0;11,8;12,8;14,4;15,7;12,9;465;505;540;560;650;544;42;76;1291;Estimation directe
B3300;2018;L3300;L3300.1.02;;;4. Entre 1991-2005;;;;Appart 3P;;;;;;;;;;;;;;;39;;Estimation directe
B3300;2018;L3300;L3300.1.02;;;4. Entre 1991-2005;;;;Appart 4P+;;;;;;;;;;;;;;;6;;Estimation directe
B3300;2018;L3300;L3300.1.02;;;4. Entre 1991-2005;;;;Ensemble 1P;;;;;;;;;;;;;;;38;;Estimation directe
B3300;2018;L3300;L3300.1.02;;;4. Entre 1991-2005;;;;Ensemble 2P;;11,0;11,8;12,8;14,4;15,7;12,9;465;505;540;560;650;544;42;76;1307;Estimation directe
B3300;2018;L3300;L3300.1.02;;;4. Entre 1991-2005;;;;Ensemble 3P;;;;;;;;;;;;;;;44;;Estimation directe
B3300;2018;L3300;L3300.1.02;;;4. Entre 1991-2005;;1. Moins de 1 an;;;;11,0;11,6;13,5;17,2;20,6;13,3;405;450;530;650;880;576;43;85;;Estimation directe
B3300;2018;L3300;L3300.1.02;;;4. Entre 1991-2005;;2. 1 an et plus;;;;9,7;10,5;12,1;15,0;15,6;11,7;427;461;690;900;1654;815;70;97;;Estimation directe
B3300;2018;L3300;L3300.1.02;;;5. Après 2005;;;;;;9,8;10,5;11,8;13,7;16,6;11,7;458;505;592;795;900;656;56;369;1398;Estimation directe
B3300;2018;L3300;L3300.1.02;;;5. Après 2005;;;;Maison 1-3P;;;;;;;;;;;;;;;1;;Estimation directe
B3300;2018;L3300;L3300.1.02;;;5. Après 2005;;;;Ensemble 4P+;;;;;;;;;;;;;;;48;;Estimation directe
B3300;2018;L3300;L3300.1.02;;;5. Après 2005;;;;Maison 4P+;;;;;;;;;;;;;;;13;;Estimation directe
B3300;2018;L3300;L3300.1.02;;;5. Après 2005;;;;Appart 1P;;;;;;;;;;;;;;;31;;Estimation directe
B3300;2018;L3300;L3300.1.02;;;5. Après 2005;;;;Appart 2P;;10,5;11,1;12,2;12,9;13,7;12,1;480;505;519;555;595;528;44;158;450;Estimation directe
B3300;2018;L3300;L3300.1.02;;;5. Après 2005;;;;Appart 3P;;9,9;10,4;11,4;12,4;14,5;11,4;627;650;707;771;900;731;64;131;428;Estimation directe
B3300;2018;L3300;L3300.1.02;;;5. Après 2005;;;;Appart 4P+;;;;;;;;;;;;;;;35;;Estimation directe
B3300;2018;L3300;L3300.1.02;;;5. Après 2005;;;;Ensemble 1P;;;;;;;;;;;;;;;31;;Estimation directe
B3300;2018;L3300;L3300.1.02;;;5. Après 2005;;;;Ensemble 2P;;10,5;11,1;12,2;12,9;13,8;12,2;480;505;520;555;595;529;43;159;462;Estimation directe
B3300;2018;L3300;L3300.1.02;;;5. Après 2005;;;;Ensemble 3P;;9,9;10,4;11,4;12,4;14,5;11,4;627;650;707;771;900;731;64;131;481;Estimation directe
B3300;2018;L3300;L3300.1.02;;;5. Après 2005;;1. Moins de 1 an;;;;9,8;10,5;11,4;12,9;13,9;11,4;477;500;574;710;880;639;56;243;;Estimation directe
B3300;2018;L3300;L3300.1.02;;;5. Après 2005;;2. 1 an et plus;;;;9,6;10,7;12,2;14,5;17,0;11,9;458;515;638;877;928;672;57;126;;Estimation directe
B3300;2018;L3300;L3300.1.02;;Maison;;;;;;;7,4;9,5;10,7;12,1;13,8;10,4;580;730;880;989;1216;902;87;134;2301;Estimation directe
B3300;2018;L3300;L3300.1.02;;Maison;;;;;;Maison 1-3P;7,4;9,7;11,3;13,4;15,3;11,0;580;687;770;872;944;767;70;56;982;Estimation directe
B3300;2018;L3300;L3300.1.02;;Maison;;;;;;Maison 4P+;7,4;8,2;10,6;11,7;12,5;10,1;728;880;962;1187;1400;1022;101;78;1319;Estimation directe
B3300;2018;L3300;L3300.1.02;;Maison;;;;;Maison 1-3P;;7,4;9,7;11,3;13,4;15,3;11,0;580;687;770;872;944;767;70;56;982;Estimation directe
B3300;2018;L3300;L3300.1.02;;Maison;;;;;Maison 4P+;;7,4;8,2;10,6;11,7;12,5;10,1;728;880;962;1187;1400;1022;101;78;1319;Estimation directe
B3300;2018;L3300;L3300.1.02;;Maison;;;;1. Moins de 1 an;;;8,2;10,1;11,4;12,9;15,3;11,4;490;687;880;1015;1340;924;81;52;;Estimation directe
B3300;2018;L3300;L3300.1.02;;Maison;;;;2. 1 an et plus;;;7,4;8,5;10,5;11,7;13,6;10,1;580;754;877;973;1187;894;89;82;;Estimation directe
B3300;2018;L3300;L3300.1.02;;Maison;;;1. Moins de 1 an;;;;8,2;10,1;11,4;12,9;15,3;11,4;490;687;880;1015;1340;924;81;52;;Estimation directe
B3300;2018;L3300;L3300.1.02;;Maison;;;2. 1 an et plus;;;;7,4;8,5;10,5;11,7;13,6;10,1;580;754;877;973;1187;894;89;82;;Estimation directe
B3300;2018;L3300;L3300.1.02;;Maison;;1. Avant 1946;;;;;7,4;8,2;10,6;13,1;15,3;10,5;500;687;836;950;1186;843;80;69;902;Estimation directe
B3300;2018;L3300;L3300.1.02;;Maison;;2. Entre 1946-1970;;;;;;;;;;;;;;;;;;15;;Estimation directe
B3300;2018;L3300;L3300.1.02;;Maison;;3. Entre 1971-1990;;;;;;;;;;;;;;;;;;13;;Estimation directe
B3300;2018;L3300;L3300.1.02;;Maison;;4. Entre 1991-2005;;;;;;;;;;;;;;;;;;23;;Estimation directe
B3300;2018;L3300;L3300.1.02;;Maison;;5. Après 2005;;;;;;;;;;;;;;;;;;14;;Estimation directe
B3300;2018;L3300;L3300.1.02;;Maison;1. Avant 1946;;;;;;7,4;8,2;10,6;13,1;15,3;10,5;500;687;836;950;1186;843;80;69;902;Estimation directe
B3300;2018;L3300;L3300.1.02;;Maison;2. Entre 1946-1970;;;;;;;;;;;;;;;;;;;15;;Estimation directe
B3300;2018;L3300;L3300.1.02;;Maison;3. Entre 1971-1990;;;;;;;;;;;;;;;;;;;13;;Estimation directe
B3300;2018;L3300;L3300.1.02;;Maison;4. Entre 1991-2005;;;;;;;;;;;;;;;;;;;23;;Estimation directe
B3300;2018;L3300;L3300.1.02;;Maison;5. Après 2005;;;;;;;;;;;;;;;;;;;14;;Estimation directe
B3300;2018;L3300;L3300.1.02;;Appartement;;;;;;;9,3;10,8;12,4;14,9;17,8;11,9;400;460;540;662;820;593;50;1155;19029;Estimation directe
B3300;2018;L3300;L3300.1.02;;Appartement;;;;;;Appart 1P;12,1;13,9;16,1;19,1;21,7;15,7;350;392;445;480;520;438;28;224;5773;Estimation directe
B3300;2018;L3300;L3300.1.02;;Appartement;;;;;;Appart 2P;9,9;11,2;12,2;13,6;15,3;12,2;460;500;540;600;658;550;45;502;7357;Estimation directe
B3300;2018;L3300;L3300.1.02;;Appartement;;;;;;Appart 3P;8,4;10,0;11,0;12,0;13,3;10,7;560;637;695;798;900;711;67;332;4145;Estimation directe
B3300;2018;L3300;L3300.1.02;;Appartement;;;;;;Appart 4P+;6,8;7,8;9,7;10,9;12,8;9,8;635;765;891;1133;1800;1005;102;97;1753;Estimation directe
B3300;2018;L3300;L3300.1.02;;Appartement;;;;;Appart 1P;;12,1;13,9;16,1;19,1;21,7;15,7;350;392;445;480;520;438;28;224;5773;Estimation directe
B3300;2018;L3300;L3300.1.02;;Appartement;;;;;Appart 2P;;9,9;11,2;12,2;13,6;15,3;12,2;460;500;540;600;658;550;45;502;7357;Estimation directe
B3300;2018;L3300;L3300.1.02;;Appartement;;;;;Appart 3P;;8,4;10,0;11,0;12,0;13,3;10,7;560;637;695;798;900;711;67;332;4145;Estimation directe
B3300;2018;L3300;L3300.1.02;;Appartement;;;;;Appart 4P+;;6,8;7,8;9,7;10,9;12,8;9,8;635;765;891;1133;1800;1005;102;97;1753;Estimation directe
B3300;2018;L3300;L3300.1.02;;Appartement;;;;1. Moins de 1 an;;;10,3;11,2;13,0;15,1;19,6;12,7;404;465;550;660;820;588;46;602;;Estimation directe
B3300;2018;L3300;L3300.1.02;;Appartement;;;;2. 1 an et plus;;;8,4;10,4;12,2;14,5;17,8;11,5;400;460;538;665;848;596;52;553;;Estimation directe
B3300;2018;L3300;L3300.1.02;;Appartement;;;1. Moins de 1 an;;;;10,3;11,2;13,0;15,1;19,6;12,7;404;465;550;660;820;588;46;602;;Estimation directe
B3300;2018;L3300;L3300.1.02;;Appartement;;;2. 1 an et plus;;;;8,4;10,4;12,2;14,5;17,8;11,5;400;460;538;665;848;596;52;553;;Estimation directe
B3300;2018;L3300;L3300.1.02;;Appartement;;1. Avant 1946;;;;;8,3;10,8;12,4;14,9;19,1;11,7;392;476;550;650;800;585;50;374;9514;Estimation directe
B3300;2018;L3300;L3300.1.02;;Appartement;;2. Entre 1946-1970;;;;;9,0;9,7;10,9;12,1;16,9;10,9;400;500;554;660;736;581;53;89;1657;Estimation directe
B3300;2018;L3300;L3300.1.02;;Appartement;;3. Entre 1971-1990;;;;;10,2;11,4;12,6;15,0;17,8;12,4;380;411;518;635;780;543;44;178;3557;Estimation directe
B3300;2018;L3300;L3300.1.02;;Appartement;;4. Entre 1991-2005;;;;;10,3;11,2;13,4;15,3;19,1;12,7;406;450;540;743;900;662;52;159;3116;Estimation directe
B3300;2018;L3300;L3300.1.02;;Appartement;;5. Après 2005;;;;;9,9;10,7;12,0;13,9;16,8;11,9;458;500;563;721;900;626;53;355;1185;Estimation directe
B3300;2018;L3300;L3300.1.02;;Appartement;1. Avant 1946;;;;;;8,3;10,8;12,4;14,9;19,1;11,7;392;476;550;650;800;585;50;374;9514;Estimation directe
B3300;2018;L3300;L3300.1.02;;Appartement;2. Entre 1946-1970;;;;;;9,0;9,7;10,9;12,1;16,9;10,9;400;500;554;660;736;581;53;89;1657;Estimation directe
B3300;2018;L3300;L3300.1.02;;Appartement;3. Entre 1971-1990;;;;;;10,2;11,4;12,6;15,0;17,8;12,4;380;411;518;635;780;543;44;178;3557;Estimation directe
B3300;2018;L3300;L3300.1.02;;Appartement;4. Entre 1991-2005;;;;;;10,3;11,2;13,4;15,3;19,1;12,7;406;450;540;743;900;662;52;159;3116;Estimation directe
B3300;2018;L3300;L3300.1.02;;Appartement;5. Après 2005;;;;;;9,9;10,7;12,0;13,9;16,8;11,9;458;500;563;721;900;626;53;355;1185;Estimation directe
B3300;2018;L3300;L3300.1.03;;;;;;;;;8,7;10,2;12,0;14,6;17,8;11,4;380;449;565;725;900;614;54;1592;15905;Estimation directe
B3300;2018;L3300;L3300.1.03;;;;;;;;Maison 1-3P;;;;;;;;;;;;;;47;;Estimation directe
B3300;2018;L3300;L3300.1.03;;;;;;;;Ensemble 4P+;7,1;8,2;9,8;10,9;12,1;9,5;640;745;938;1087;1220;925;97;210;2282;Estimation directe
B3300;2018;L3300;L3300.1.03;;;;;;;;Maison 4P+;6,3;8,6;10,3;11,1;12,6;9,6;745;940;1020;1209;1301;1025;107;83;860;Estimation directe
B3300;2018;L3300;L3300.1.03;;;;;;;;Appart 1P;12,1;13,8;16,3;18,8;21,2;15,9;355;375;400;440;500;413;26;257;4140;Estimation directe
B3300;2018;L3300;L3300.1.03;;;;;;;;Appart 2P;9,9;11,1;12,2;13,7;15,4;12,2;445;500;543;590;640;542;45;617;5416;Estimation directe
B3300;2018;L3300;L3300.1.03;;;;;;;;Appart 3P;8,1;9,4;10,4;11,7;12,7;10,4;550;630;690;751;850;691;67;461;3324;Estimation directe
B3300;2018;L3300;L3300.1.03;;;;;;;;Appart 4P+;7,4;8,2;9,3;10,5;11,6;9,4;640;671;800;950;1170;841;89;127;1423;Estimation directe
B3300;2018;L3300;L3300.1.03;;;;;;;;Ensemble 1P;12,1;13,8;16,3;18,8;21,5;15,9;355;375;400;440;500;413;26;262;4194;Estimation directe
B3300;2018;L3300;L3300.1.03;;;;;;;;Ensemble 2P;9,9;11,2;12,2;13,7;15,6;12,2;445;500;543;590;641;544;45;625;5628;Estimation directe
B3300;2018;L3300;L3300.1.03;;;;;;;;Ensemble 3P;8,3;9,5;10,6;11,8;13,3;10,6;556;635;707;800;855;709;67;495;3801;Estimation directe
B3300;2018;L3300;L3300.1.03;;;;;;;Maison 1-3P;;;;;;;;;;;;;;;47;;Estimation directe
B3300;2018;L3300;L3300.1.03;;;;;;;Ensemble 4P+;;7,1;8,2;9,8;10,9;12,1;9,5;640;745;938;1087;1220;925;97;210;2282;Estimation directe
B3300;2018;L3300;L3300.1.03;;;;;;;Maison 4P+;;6,3;8,6;10,3;11,1;12,6;9,6;745;940;1020;1209;1301;1025;107;83;860;Estimation directe
B3300;2018;L3300;L3300.1.03;;;;;;;Appart 1P;;12,1;13,8;16,3;18,8;21,2;15,9;355;375;400;440;500;413;26;257;4140;Estimation directe
B3300;2018;L3300;L3300.1.03;;;;;;;Appart 2P;;9,9;11,1;12,2;13,7;15,4;12,2;445;500;543;590;640;542;45;617;5416;Estimation directe
B3300;2018;L3300;L3300.1.03;;;;;;;Appart 3P;;8,1;9,4;10,4;11,7;12,7;10,4;550;630;690;751;850;691;67;461;3324;Estimation directe
B3300;2018;L3300;L3300.1.03;;;;;;;Appart 4P+;;7,4;8,2;9,3;10,5;11,6;9,4;640;671;800;950;1170;841;89;127;1423;Estimation directe
B3300;2018;L3300;L3300.1.03;;;;;;;Ensemble 1P;;12,1;13,8;16,3;18,8;21,5;15,9;355;375;400;440;500;413;26;262;4194;Estimation directe
B3300;2018;L3300;L3300.1.03;;;;;;;Ensemble 2P;;9,9;11,2;12,2;13,7;15,6;12,2;445;500;543;590;641;544;45;625;5628;Estimation directe
B3300;2018;L3300;L3300.1.03;;;;;;;Ensemble 3P;;8,3;9,5;10,6;11,8;13,3;10,6;556;635;707;800;855;709;67;495;3801;Estimation directe
B3300;2018;L3300;L3300.1.03;;;;;;1. Moins de 1 an;;;9,5;10,8;12,7;16,3;19,0;12,0;375;440;560;720;940;613;51;755;;Estimation directe
B3300;2018;L3300;L3300.1.03;;;;;;1. Moins de 1 an;;Ensemble 4P+;6,3;8,5;9,7;10,9;12,2;9,7;710;850;965;1200;1327;1021;106;97;;Estimation directe
B3300;2018;L3300;L3300.1.03;;;;;;1. Moins de 1 an;;Ensemble 1P;12,4;15,2;17,4;19,0;22,2;16,9;355;375;425;456;510;421;25;157;;Estimation directe
B3300;2018;L3300;L3300.1.03;;;;;;1. Moins de 1 an;;Ensemble 2P;10,3;11,2;12,4;14,6;17,0;12,5;460;525;560;590;670;560;45;268;;Estimation directe
B3300;2018;L3300;L3300.1.03;;;;;;1. Moins de 1 an;;Ensemble 3P;9,3;10,0;10,9;12,5;13,7;11,1;600;650;720;770;880;723;65;233;;Estimation directe
B3300;2018;L3300;L3300.1.03;;;;;;2. 1 an et plus;;;8,5;10,0;11,6;13,5;16,4;11,0;393;459;572;728;870;614;56;837;;Estimation directe
B3300;2018;L3300;L3300.1.03;;;;;;2. 1 an et plus;;Ensemble 4P+;7,1;8,2;9,8;10,9;11,9;9,4;640;730;846;1087;1209;879;93;113;;Estimation directe
B3300;2018;L3300;L3300.1.03;;;;;;2. 1 an et plus;;Ensemble 1P;11,5;12,6;15,6;17,4;19,6;14,9;355;372;397;420;500;404;27;105;;Estimation directe
B3300;2018;L3300;L3300.1.03;;;;;;2. 1 an et plus;;Ensemble 2P;9,6;11,1;12,1;13,5;14,5;12,1;434;492;540;590;627;536;44;357;;Estimation directe
B3300;2018;L3300;L3300.1.03;;;;;;2. 1 an et plus;;Ensemble 3P;8,1;9,2;10,3;11,4;13,2;10,4;550;631;693;800;853;702;68;262;;Estimation directe
B3300;2018;L3300;L3300.1.03;;;;;1. Moins de 1 an;;;;9,5;10,8;12,7;16,3;19,0;12,0;375;440;560;720;940;613;51;755;;Estimation directe
B3300;2018;L3300;L3300.1.03;;;;;1. Moins de 1 an;;Maison 1-3P;;;;;;;;;;;;;;;18;;Estimation directe
B3300;2018;L3300;L3300.1.03;;;;;1. Moins de 1 an;;Ensemble 4P+;;6,3;8,5;9,7;10,9;12,2;9,7;710;850;965;1200;1327;1021;106;97;;Estimation directe
B3300;2018;L3300;L3300.1.03;;;;;1. Moins de 1 an;;Maison 4P+;;;;;;;;;;;;;;;37;;Estimation directe
B3300;2018;L3300;L3300.1.03;;;;;1. Moins de 1 an;;Appart 1P;;12,4;15,2;17,4;19,0;22,2;16,9;355;375;428;455;510;422;25;154;;Estimation directe
B3300;2018;L3300;L3300.1.03;;;;;1. Moins de 1 an;;Appart 2P;;10,3;11,2;12,4;14,6;17,0;12,4;450;530;560;590;670;558;45;264;;Estimation directe
B3300;2018;L3300;L3300.1.03;;;;;1. Moins de 1 an;;Appart 3P;;9,3;10,0;10,9;12,2;13,7;10,9;600;645;709;750;837;703;64;222;;Estimation directe
B3300;2018;L3300;L3300.1.03;;;;;1. Moins de 1 an;;Appart 4P+;;8,2;9,5;10,8;11,5;13,9;10,8;687;847;1015;1200;1323;1021;95;60;;Estimation directe
B3300;2018;L3300;L3300.1.03;;;;;1. Moins de 1 an;;Ensemble 1P;;12,4;15,2;17,4;19,0;22,2;16,9;355;375;425;456;510;421;25;157;;Estimation directe
B3300;2018;L3300;L3300.1.03;;;;;1. Moins de 1 an;;Ensemble 2P;;10,3;11,2;12,4;14,6;17,0;12,5;460;525;560;590;670;560;45;268;;Estimation directe
B3300;2018;L3300;L3300.1.03;;;;;1. Moins de 1 an;;Ensemble 3P;;9,3;10,0;10,9;12,5;13,7;11,1;600;650;720;770;880;723;65;233;;Estimation directe
B3300;2018;L3300;L3300.1.03;;;;;2. 1 an et plus;;;;8,5;10,0;11,6;13,5;16,4;11,0;393;459;572;728;870;614;56;837;;Estimation directe
B3300;2018;L3300;L3300.1.03;;;;;2. 1 an et plus;;Maison 1-3P;;;;;;;;;;;;;;;29;;Estimation directe
B3300;2018;L3300;L3300.1.03;;;;;2. 1 an et plus;;Ensemble 4P+;;7,1;8,2;9,8;10,9;11,9;9,4;640;730;846;1087;1209;879;93;113;;Estimation directe
B3300;2018;L3300;L3300.1.03;;;;;2. 1 an et plus;;Maison 4P+;;;;;;;;;;;;;;;46;;Estimation directe
B3300;2018;L3300;L3300.1.03;;;;;2. 1 an et plus;;Appart 1P;;11,5;12,6;15,6;17,4;19,6;14,9;355;372;397;420;500;404;27;103;;Estimation directe
B3300;2018;L3300;L3300.1.03;;;;;2. 1 an et plus;;Appart 2P;;9,6;11,1;12,1;13,5;14,5;12,0;433;486;540;590;625;534;44;353;;Estimation directe
B3300;2018;L3300;L3300.1.03;;;;;2. 1 an et plus;;Appart 3P;;7,9;8,9;10,2;11,4;12,3;10,1;520;617;686;754;850;684;68;239;;Estimation directe
B3300;2018;L3300;L3300.1.03;;;;;2. 1 an et plus;;Appart 4P+;;7,1;8,2;9,1;10,0;11,2;9,0;640;650;750;880;1015;786;87;67;;Estimation directe
B3300;2018;L3300;L3300.1.03;;;;;2. 1 an et plus;;Ensemble 1P;;11,5;12,6;15,6;17,4;19,6;14,9;355;372;397;420;500;404;27;105;;Estimation directe
B3300;2018;L3300;L3300.1.03;;;;;2. 1 an et plus;;Ensemble 2P;;9,6;11,1;12,1;13,5;14,5;12,1;434;492;540;590;627;536;44;357;;Estimation directe
B3300;2018;L3300;L3300.1.03;;;;;2. 1 an et plus;;Ensemble 3P;;8,1;9,2;10,3;11,4;13,2;10,4;550;631;693;800;853;702;68;262;;Estimation directe
B3300;2018;L3300;L3300.1.03;;;;1. Avant 1946;;;;;8,1;10,0;11,9;15,8;18,8;11,3;392;473;600;750;904;635;56;298;5224;Estimation directe
B3300;2018;L3300;L3300.1.03;;;;1. Avant 1946;;;;Ensemble 4P+;;;;;;;;;;;;;;48;;Estimation directe
B3300;2018;L3300;L3300.1.03;;;;1. Avant 1946;;;;Ensemble 1P;12,7;15,5;17,4;19,0;23,5;16,9;365;375;400;440;540;420;25;63;1440;Estimation directe
B3300;2018;L3300;L3300.1.03;;;;1. Avant 1946;;;;Ensemble 2P;10,0;11,3;13,1;14,4;17,1;12,5;451;500;537;612;670;555;44;99;1852;Estimation directe
B3300;2018;L3300;L3300.1.03;;;;1. Avant 1946;;;;Ensemble 3P;8,1;9,1;11,3;12,2;15,6;10,8;550;609;750;800;880;720;66;88;1165;Estimation directe
B3300;2018;L3300;L3300.1.03;;;;1. Avant 1946;;1. Moins de 1 an;;;8,6;10,6;14,0;18,7;22,3;11,8;370;433;550;745;965;641;55;111;;Estimation directe
B3300;2018;L3300;L3300.1.03;;;;1. Avant 1946;;1. Moins de 1 an;;Maison 1-3P;;;;;;;;;;;;;;9;;Estimation directe
B3300;2018;L3300;L3300.1.03;;;;1. Avant 1946;;1. Moins de 1 an;;Maison 4P+;;;;;;;;;;;;;;9;;Estimation directe
B3300;2018;L3300;L3300.1.03;;;;1. Avant 1946;;1. Moins de 1 an;;Appart 1P;;;;;;;;;;;;;;29;;Estimation directe
B3300;2018;L3300;L3300.1.03;;;;1. Avant 1946;;1. Moins de 1 an;;Appart 2P;;;;;;;;;;;;;;27;;Estimation directe
B3300;2018;L3300;L3300.1.03;;;;1. Avant 1946;;1. Moins de 1 an;;Appart 3P;;;;;;;;;;;;;;30;;Estimation directe
B3300;2018;L3300;L3300.1.03;;;;1. Avant 1946;;1. Moins de 1 an;;Appart 4P+;;;;;;;;;;;;;;7;;Estimation directe
B3300;2018;L3300;L3300.1.03;;;;1. Avant 1946;;2. 1 an et plus;;;8,1;9,9;11,5;14,9;17,4;11,1;395;500;600;750;860;632;57;187;;Estimation directe
B3300;2018;L3300;L3300.1.03;;;;1. Avant 1946;;2. 1 an et plus;;Maison 1-3P;;;;;;;;;;;;;;20;;Estimation directe
B3300;2018;L3300;L3300.1.03;;;;1. Avant 1946;;2. 1 an et plus;;Maison 4P+;;;;;;;;;;;;;;13;;Estimation directe
B3300;2018;L3300;L3300.1.03;;;;1. Avant 1946;;2. 1 an et plus;;Appart 1P;;;;;;;;;;;;;;29;;Estimation directe
B3300;2018;L3300;L3300.1.03;;;;1. Avant 1946;;2. 1 an et plus;;Appart 2P;10,0;11,3;13,0;13,9;17,1;12,4;435;500;530;600;670;539;43;65;;Estimation directe
B3300;2018;L3300;L3300.1.03;;;;1. Avant 1946;;2. 1 an et plus;;Appart 3P;;;;;;;;;;;;;;41;;Estimation directe
B3300;2018;L3300;L3300.1.03;;;;1. Avant 1946;;2. 1 an et plus;;Appart 4P+;;;;;;;;;;;;;;19;;Estimation directe
B3300;2018;L3300;L3300.1.03;;;;2. Entre 1946-1970;;;;;7,5;9,4;11,2;14,1;17,6;10,6;357;414;535;737;900;592;56;94;2105;Estimation directe
B3300;2018;L3300;L3300.1.03;;;;2. Entre 1946-1970;;;;Ensemble 4P+;;;;;;;;;;;;;;35;;Estimation directe
